"","genus","family","order","class"
"956","Locustella","Sylviidae","Passeriformes","Aves"
"957","Megalurus","Sylviidae","Passeriformes","Aves"
"958","Schoenicola","Sylviidae","Passeriformes","Aves"
"959","Dromaeocercus","Sylviidae","Passeriformes","Aves"
"960","Hemitesia","Sylviidae","Passeriformes","Aves"
"961","Cincloramphus","Sylviidae","Passeriformes","Aves"
"962","Bowdleria","Sylviidae","Passeriformes","Aves"
"963","Randia","Bernieridae","Passeriformes","Aves"
"964","Eremiornis","Sylviidae","Passeriformes","Aves"
"965","Trichocichla","Sylviidae","Passeriformes","Aves"
"966","Buettikoferella","Sylviidae","Passeriformes","Aves"
"967","Amphilais","Sylviidae","Passeriformes","Aves"
"968","Hippolais","Sylviidae","Passeriformes","Aves"
"969","Chloropeta","Sylviidae","Passeriformes","Aves"
"970","Chaetornis","Sylviidae","Passeriformes","Aves"
"971","Nesillas","Cisticolidae","Passeriformes","Aves"
"972","Scotocerca","Sylviidae","Passeriformes","Aves"
"973","Amaurocichla","Sylviidae","Passeriformes","Aves"
"974","Hyliota","Zosteropidae","Passeriformes","Aves"
"975","Hypocryptadius","Timaliidae","Passeriformes","Aves"
"976","Kakamega","Timaliidae","Passeriformes","Aves"
"977","Pnoepyga","Timaliidae","Passeriformes","Aves"
"978","Yuhina","Timaliidae","Passeriformes","Aves"
"979","Stachyris","Timaliidae","Passeriformes","Aves"
"980","Rhopocichla","Zosteropidae","Passeriformes","Aves"
"981","Dasycrotapha","Zosteropidae","Passeriformes","Aves"
"982","Rukia","Timaliidae","Passeriformes","Aves"
"983","Ptilocichla","Zosteropidae","Passeriformes","Aves"
"984","Cleptornis","Zosteropidae","Passeriformes","Aves"
"985","Lophozosterops","Zosteropidae","Passeriformes","Aves"
"986","Heleia","Zosteropidae","Passeriformes","Aves"
"987","Oculocincta","Zosteropidae","Passeriformes","Aves"
"988","Chlorocharis","Zosteropidae","Passeriformes","Aves"
"989","Zosterops","Zosteropidae","Passeriformes","Aves"
"990","Woodfordia","Cisticolidae","Passeriformes","Aves"
"991","Speirops","Timaliidae","Passeriformes","Aves"
"992","Micromacronus","Zosteropidae","Passeriformes","Aves"
"993","Madanga","Zosteropidae","Passeriformes","Aves"
"994","Tephrozosterops","Zosteropidae","Passeriformes","Aves"
"995","Megazosterops","Timaliidae","Passeriformes","Aves"
"996","Spelaeornis","Timaliidae","Passeriformes","Aves"
"997","Pomatorhinus","Pycnonotidae","Passeriformes","Aves"
"998","Malia","Timaliidae","Passeriformes","Aves"
"999","Sphenocichla","Timaliidae","Passeriformes","Aves"
"1000","Xiphirhynchus",NA,NA,NA
"1001","Macronous","Timaliidae","Passeriformes","Aves"
"1002","Dumetia","Timaliidae","Passeriformes","Aves"
"1003","Timalia","Timaliidae","Passeriformes","Aves"
"1004","Cutia","Leiothrichidae","Passeriformes","Aves"
"1005","Garrulax","Leiothrichidae","Passeriformes","Aves"
"1006","Kupeornis","Leiothrichidae","Passeriformes","Aves"
"1007","Turdoides","Timaliidae","Passeriformes","Aves"
"1008","Phyllanthus","Leiothrichidae","Passeriformes","Aves"
"1009","Babax","Leiothrichidae","Passeriformes","Aves"
"1010","Strophocincla","Leiothrichidae","Passeriformes","Aves"
"1011","Leiothrix","Leiothrichidae","Passeriformes","Aves"
"1012","Actinodura","Leiothrichidae","Passeriformes","Aves"
"1013","Minla","Leiothrichidae","Passeriformes","Aves"
"1014","Liocichla","Leiothrichidae","Passeriformes","Aves"
"1015","Heterophasia","Timaliidae","Passeriformes","Aves"
"1016","Robsonius","Sylviidae","Passeriformes","Aves"
"1017","Graminicola","Timaliidae","Passeriformes","Aves"
"1018","Gampsorhynchus","Timaliidae","Passeriformes","Aves"
"1019","Malacopteron","Pellorneidae","Passeriformes","Aves"
"1020","Turdinus","Timaliidae","Passeriformes","Aves"
"1021","Illadopsis","Timaliidae","Passeriformes","Aves"
"1022","Ptyrticus","Timaliidae","Passeriformes","Aves"
"1023","Malacocincla","Timaliidae","Passeriformes","Aves"
"1024","Napothera","Timaliidae","Passeriformes","Aves"
"1025","Rimator","Pellorneidae","Passeriformes","Aves"
"1026","Jabouilleia","Timaliidae","Passeriformes","Aves"
"1027","Gypsophila","Timaliidae","Passeriformes","Aves"
"1028","Kenopia","Timaliidae","Passeriformes","Aves"
"1029","Pellorneum","Timaliidae","Passeriformes","Aves"
"1030","Leonardina","Timaliidae","Passeriformes","Aves"
"1031","Trichastoma","Sylviidae","Passeriformes","Aves"
"1032","Alcippe","Timaliidae","Passeriformes","Aves"
"1033","Myzornis","Leiothrichidae","Passeriformes","Aves"
"1034","Lioptilus","Timaliidae","Passeriformes","Aves"
"1035","Crocias","Muscicapidae","Passeriformes","Aves"
"1036","Parophasma","Sylviidae","Passeriformes","Aves"
"1037","Paradoxornis","Cisticolidae","Passeriformes","Aves"
"1038","Chamaea","Timaliidae","Passeriformes","Aves"
"1039","Rhopophilus","Sylviidae","Passeriformes","Aves"
"1040","Chrysomma","Sylviidae","Passeriformes","Aves"
"1041","Sylvia","Timaliidae","Passeriformes","Aves"
"1042","Horizorhinus","Timaliidae","Passeriformes","Aves"
"1043","Pseudoalcippe","Cisticolidae","Passeriformes","Aves"
"1044","Conostoma","Cisticolidae","Passeriformes","Aves"
"1045","Cisticola","Cisticolidae","Passeriformes","Aves"
"1046","Hypergerus","Cisticolidae","Passeriformes","Aves"
"1047","Eminia","Cisticolidae","Passeriformes","Aves"
"1048","Phyllolais","Cisticolidae","Passeriformes","Aves"
"1049","Euryptila","Cisticolidae","Passeriformes","Aves"
"1050","Bathmocercus","Cisticolidae","Passeriformes","Aves"
"1051","Incana","Cisticolidae","Passeriformes","Aves"
"1052","Phragmacia","Cisticolidae","Passeriformes","Aves"
"1053","Urolais","Cisticolidae","Passeriformes","Aves"
"1054","Artisornis","Cisticolidae","Passeriformes","Aves"
"1055","Oreolais","Cisticolidae","Passeriformes","Aves"
"1056","Prinia","Cisticolidae","Passeriformes","Aves"
"1057","Malcorus","Sylviidae","Passeriformes","Aves"
"1058","Heliolais","Cisticolidae","Passeriformes","Aves"
"1059","Graueria","Sylviidae","Passeriformes","Aves"
"1060","Drymocichla","Cisticolidae","Passeriformes","Aves"
"1061","Eremomela","Cisticolidae","Passeriformes","Aves"
"1062","Spiloptila","Cisticolidae","Passeriformes","Aves"
"1063","Apalis","Cisticolidae","Passeriformes","Aves"
"1064","Camaroptera","Certhiidae","Passeriformes","Aves"
"1065","Poliolais","Sittidae","Passeriformes","Aves"
"1066","Certhia","Certhiidae","Passeriformes","Aves"
"1067","Tichodroma","Certhiidae","Passeriformes","Aves"
"1068","Salpornis","Certhiidae","Passeriformes","Aves"
"1069","Odontorchilus","Certhiidae","Passeriformes","Aves"
"1070","Campylorhynchus","Certhiidae","Passeriformes","Aves"
"1071","Thryomanes","Certhiidae","Passeriformes","Aves"
"1072","Thryothorus","Certhiidae","Passeriformes","Aves"
"1073","Henicorhina","Certhiidae","Passeriformes","Aves"
"1074","Ferminia","Certhiidae","Passeriformes","Aves"
"1075","Thryorchilus","Certhiidae","Passeriformes","Aves"
"1076","Cistothorus","Certhiidae","Passeriformes","Aves"
"1077","Troglodytes","Certhiidae","Passeriformes","Aves"
"1078","Cinnycerthia","Certhiidae","Passeriformes","Aves"
"1079","Uropsila","Certhiidae","Passeriformes","Aves"
"1080","Cyphorhinus","Certhiidae","Passeriformes","Aves"
"1081","Microcerculus","Certhiidae","Passeriformes","Aves"
"1082","Hylorchilus","Certhiidae","Passeriformes","Aves"
"1083","Catherpes","Certhiidae","Passeriformes","Aves"
"1084","Salpinctes","Certhiidae","Passeriformes","Aves"
"1085","Polioptila","Certhiidae","Passeriformes","Aves"
"1086","Microbates","Sittidae","Passeriformes","Aves"
"1087","Ramphocaenus","Rhabdornithidae","Passeriformes","Aves"
"1088","Sitta","Sturnidae","Passeriformes","Aves"
"1089","Rhabdornis","Sturnidae","Passeriformes","Aves"
"1090","Enodes","Sturnidae","Passeriformes","Aves"
"1091","Scissirostrum","Sturnidae","Passeriformes","Aves"
"1092","Aplonis","Sturnidae","Passeriformes","Aves"
"1093","Ampeliceps","Sturnidae","Passeriformes","Aves"
"1094","Gracula","Sturnidae","Passeriformes","Aves"
"1095","Mino","Sturnidae","Passeriformes","Aves"
"1096","Basilornis","Sturnidae","Passeriformes","Aves"
"1097","Sarcops","Sturnidae","Passeriformes","Aves"
"1098","Streptocitta","Sturnidae","Passeriformes","Aves"
"1099","Creatophora","Sturnidae","Passeriformes","Aves"
"1100","Sturnus","Sturnidae","Passeriformes","Aves"
"1101","Leucopsar","Sturnidae","Passeriformes","Aves"
"1102","Acridotheres","Sturnidae","Passeriformes","Aves"
"1103","Cinnyricinclus","Sturnidae","Passeriformes","Aves"
"1104","Saroglossa","Sturnidae","Passeriformes","Aves"
"1105","Lamprotornis","Sturnidae","Passeriformes","Aves"
"1106","Cosmopsarus","Sturnidae","Passeriformes","Aves"
"1107","Spreo","Sturnidae","Passeriformes","Aves"
"1108","Coccycolius","Sturnidae","Passeriformes","Aves"
"1109","Neocichla","Sturnidae","Passeriformes","Aves"
"1110","Speculipastor","Sturnidae","Passeriformes","Aves"
"1111","Poeoptera","Mimidae","Passeriformes","Aves"
"1112","Grafisia","Sturnidae","Passeriformes","Aves"
"1113","Onychognathus","Mimidae","Passeriformes","Aves"
"1114","Mimus","Sturnidae","Passeriformes","Aves"
"1115","Oreoscoptes","Mimidae","Passeriformes","Aves"
"1116","Toxostoma","Mimidae","Passeriformes","Aves"
"1117","Melanotis","Mimidae","Passeriformes","Aves"
"1118","Melanoptila","Mimidae","Passeriformes","Aves"
"1119","Ramphocinclus","Mimidae","Passeriformes","Aves"
"1120","Margarops","Sturnidae","Passeriformes","Aves"
"1121","Cinclocerthia","Cinclidae","Passeriformes","Aves"
"1122","Dumetella","Turdidae","Passeriformes","Aves"
"1123","Buphagus","Turdidae","Passeriformes","Aves"
"1124","Cinclus","Turdidae","Passeriformes","Aves"
"1125","Sialia","Turdidae","Passeriformes","Aves"
"1126","Myadestes","Turdidae","Passeriformes","Aves"
"1127","Neocossyphus","Ptilonorhynchidae","Passeriformes","Aves"
"1128","Stizorhina","Muscicapidae","Passeriformes","Aves"
"1129","Zoothera","Muscicapidae","Passeriformes","Aves"
"1130","Chlamydochaera","Turdidae","Passeriformes","Aves"
"1131","Grandala","Turdidae","Passeriformes","Aves"
"1132","Cochoa","Muscicapidae","Passeriformes","Aves"
"1133","Geomalia","Muscicapidae","Passeriformes","Aves"
"1134","Turdus","Turdidae","Passeriformes","Aves"
"1135","Nesocichla","Turdidae","Passeriformes","Aves"
"1136","Psophocichla","Turdidae","Passeriformes","Aves"
"1137","Entomodestes","Turdidae","Passeriformes","Aves"
"1138","Cichlopsis","Turdidae","Passeriformes","Aves"
"1139","Catharus","Muscicapidae","Passeriformes","Aves"
"1140","Hylocichla","Turdidae","Passeriformes","Aves"
"1141","Cataponera","Turdidae","Passeriformes","Aves"
"1142","Brachypteryx","Turdidae","Passeriformes","Aves"
"1143","Luscinia","Muscicapidae","Passeriformes","Aves"
"1144","Erithacus","Muscicapidae","Passeriformes","Aves"
"1145","Heinrichia","Muscicapidae","Passeriformes","Aves"
"1146","Pinarornis","Muscicapidae","Passeriformes","Aves"
"1147","Rhinomyias","Muscicapidae","Passeriformes","Aves"
"1148","Irania","Muscicapidae","Passeriformes","Aves"
"1149","Hodgsonius","Turdidae","Passeriformes","Aves"
"1150","Ficedula","Muscicapidae","Passeriformes","Aves"
"1151","Xenocopsychus","Muscicapidae","Passeriformes","Aves"
"1152","Monticola","Muscicapidae","Passeriformes","Aves"
"1153","Cyornis","Muscicapidae","Passeriformes","Aves"
"1154","Phoenicurus","Muscicapidae","Passeriformes","Aves"
"1155","Chaimarrornis","Muscicapidae","Passeriformes","Aves"
"1156","Rhyacornis","Muscicapidae","Passeriformes","Aves"
"1157","Myrmecocichla","Muscicapidae","Passeriformes","Aves"
"1158","Saxicola","Muscicapidae","Passeriformes","Aves"
"1159","Oenanthe","Muscicapidae","Passeriformes","Aves"
"1160","Cercomela","Muscicapidae","Passeriformes","Aves"
"1161","Enicurus","Muscicapidae","Passeriformes","Aves"
"1162","Cinclidium","Muscicapidae","Passeriformes","Aves"
"1163","Myophonus","Muscicapidae","Passeriformes","Aves"
"1164","Myiomela","Muscicapidae","Passeriformes","Aves"
"1165","Niltava","Muscicapidae","Passeriformes","Aves"
"1166","Eumyias","Muscicapidae","Passeriformes","Aves"
"1167","Cyanoptila","Muscicapidae","Passeriformes","Aves"
"1168","Fraseria","Muscicapidae","Passeriformes","Aves"
"1169","Myioparus","Muscicapidae","Passeriformes","Aves"
"1170","Melaenornis","Muscicapidae","Passeriformes","Aves"
"1171","Empidornis","Muscicapidae","Passeriformes","Aves"
"1172","Namibornis","Muscicapidae","Passeriformes","Aves"
"1173","Sigelus","Muscicapidae","Passeriformes","Aves"
"1174","Bradornis","Muscicapidae","Passeriformes","Aves"
"1175","Muscicapa","Muscicapidae","Passeriformes","Aves"
"1176","Erythropygia","Muscicapidae","Passeriformes","Aves"
"1177","Cercotrichas","Muscicapidae","Passeriformes","Aves"
"1178","Trichixos","Muscicapidae","Passeriformes","Aves"
"1179","Copsychus","Turdidae","Passeriformes","Aves"
"1180","Saxicoloides","Muscicapidae","Passeriformes","Aves"
"1181","Dioptrornis","Muscicapidae","Passeriformes","Aves"
"1182","Alethe","Turdidae","Passeriformes","Aves"
"1183","Cossypha","Muscicapidae","Passeriformes","Aves"
"1184","Cossyphicula","Muscicapidae","Passeriformes","Aves"
"1185","Sheppardia","Muscicapidae","Passeriformes","Aves"
"1186","Cichladusa","Turdidae","Passeriformes","Aves"
"1187","Swynnertonia","Muscicapidae","Passeriformes","Aves"
"1188","Pogonocichla","Turdidae","Passeriformes","Aves"
"1189","Stiphrornis","Muscicapidae","Passeriformes","Aves"
"1190","Humblotia","Hypocolidae","Passeriformes","Aves"
"1191","Tarsiger","Corvidae","Passeriformes","Aves"
"1192","Muscicapella","Bombycillidae","Passeriformes","Aves"
"1193","Hypocolius","Bombycillidae","Passeriformes","Aves"
"1194","Hylocitrea","Bombycillidae","Passeriformes","Aves"
"1195","Bombycilla","Bombycillidae","Passeriformes","Aves"
"1196","Phainoptila","Bombycillidae","Passeriformes","Aves"
"1197","Ptilogonys","Sylviidae","Passeriformes","Aves"
"1198","Phainopepla",NA,NA,NA
"1199","Dulus",NA,NA,NA
"1200","Regulus",NA,NA,NA
"1201","Modulatrix","Timaliidae","Passeriformes","Aves"
"1202","Promerops","Nectariniidae","Passeriformes","Aves"
"1203","Urocynchramus","Fringillidae","Passeriformes","Aves"
"1204","Euphonia","Fringillidae","Passeriformes","Aves"
"1205","Eophona","Fringillidae","Passeriformes","Aves"
"1206","Mycerobas","Fringillidae","Passeriformes","Aves"
"1207","Coccothraustes","Fringillidae","Passeriformes","Aves"
"1208","Haematospiza","Fringillidae","Passeriformes","Aves"
"1209","Neospiza","Thraupidae","Passeriformes","Aves"
"1210","Callacanthis","Fringillidae","Passeriformes","Aves"
"1211","Uragus","Fringillidae","Passeriformes","Aves"
"1212","Carpodacus","Fringillidae","Passeriformes","Aves"
"1213","Psittirostra","Fringillidae","Passeriformes","Aves"
"1214","Leucosticte","Fringillidae","Passeriformes","Aves"
"1215","Hemignathus","Fringillidae","Passeriformes","Aves"
"1216","Pseudonestor","Fringillidae","Passeriformes","Aves"
"1217","Loxops","Fringillidae","Passeriformes","Aves"
"1218","Vestiaria","Fringillidae","Passeriformes","Aves"
"1219","Himatione","Fringillidae","Passeriformes","Aves"
"1220","Palmeria","Fringillidae","Passeriformes","Aves"
"1221","Loxioides","Fringillidae","Passeriformes","Aves"
"1222","Telespiza","Fringillidae","Passeriformes","Aves"
"1223","Oreomystis","Fringillidae","Passeriformes","Aves"
"1224","Paroreomyza","Fringillidae","Passeriformes","Aves"
"1225","Bucanetes","Fringillidae","Passeriformes","Aves"
"1226","Eremopsaltria","Fringillidae","Passeriformes","Aves"
"1227","Pyrrhula","Fringillidae","Passeriformes","Aves"
"1228","Pyrrhoplectes","Fringillidae","Passeriformes","Aves"
"1229","Pinicola","Fringillidae","Passeriformes","Aves"
"1230","Rhodopechys","Fringillidae","Passeriformes","Aves"
"1231","Carduelis","Fringillidae","Passeriformes","Aves"
"1232","Rhynchostruthus","Fringillidae","Passeriformes","Aves"
"1233","Melamprosops","Fringillidae","Passeriformes","Aves"
"1234","Serinus","Fringillidae","Passeriformes","Aves"
"1235","Loxia","Fringillidae","Passeriformes","Aves"
"1236","Linurgus","Fringillidae","Passeriformes","Aves"
"1237","Fringilla","Fringillidae","Passeriformes","Aves"
"1238","Habia","Thraupidae","Passeriformes","Aves"
"1239","Chlorothraupis","Thraupidae","Passeriformes","Aves"
"1240","Piranga","Thraupidae","Passeriformes","Aves"
"1241","Cardinalis","Fringillidae","Passeriformes","Aves"
"1242","Caryothraustes","Fringillidae","Passeriformes","Aves"
"1243","Periporphyrus","Fringillidae","Passeriformes","Aves"
"1244","Rhodothraupis","Fringillidae","Passeriformes","Aves"
"1245","Pheucticus","Fringillidae","Passeriformes","Aves"
"1246","Passerina","Fringillidae","Passeriformes","Aves"
"1247","Amaurospiza","Thraupidae","Passeriformes","Aves"
"1248","Cyanocompsa","Fringillidae","Passeriformes","Aves"
"1249","Cyanoloxia","Fringillidae","Passeriformes","Aves"
"1250","Spiza","Fringillidae","Passeriformes","Aves"
"1251","Granatellus","Parulidae","Passeriformes","Aves"
"1252","Catamblyrhynchus","Thraupidae","Passeriformes","Aves"
"1253","Lamprospiza","Thraupidae","Passeriformes","Aves"
"1254","Rhodinocichla","Thraupidae","Passeriformes","Aves"
"1255","Mitrospingus","Thraupidae","Passeriformes","Aves"
"1256","Phaenicophilus","Thraupidae","Passeriformes","Aves"
"1257","Nesospingus","Thraupidae","Passeriformes","Aves"
"1258","Nesospiza","Thraupidae","Passeriformes","Aves"
"1259","Rowettia","Fringillidae","Passeriformes","Aves"
"1260","Calyptophilus","Thraupidae","Passeriformes","Aves"
"1261","Chlorophonia","Fringillidae","Passeriformes","Aves"
"1262","Parkerthraustes","Fringillidae","Passeriformes","Aves"
"1263","Calochaetes","Thraupidae","Passeriformes","Aves"
"1264","Anisognathus","Thraupidae","Passeriformes","Aves"
"1265","Thraupis","Thraupidae","Passeriformes","Aves"
"1266","Buthraupis","Thraupidae","Passeriformes","Aves"
"1267","Chlorornis","Thraupidae","Passeriformes","Aves"
"1268","Dubusia","Thraupidae","Passeriformes","Aves"
"1269","Delothraupis","Thraupidae","Passeriformes","Aves"
"1270","Saltator","Thraupidae","Passeriformes","Aves"
"1271","Oreothraupis","Passerellidae","Passeriformes","Aves"
"1272","Cyanicterus","Thraupidae","Passeriformes","Aves"
"1273","Orthogonys","Fringillidae","Passeriformes","Aves"
"1274","Urothraupis","Thraupidae","Passeriformes","Aves"
"1275","Tangara","Thraupidae","Passeriformes","Aves"
"1276","Compsothraupis","Thraupidae","Passeriformes","Aves"
"1277","Loxipasser","Thraupidae","Passeriformes","Aves"
"1278","Geospiza","Thraupidae","Passeriformes","Aves"
"1279","Certhidea","Thraupidae","Passeriformes","Aves"
"1280","Pinaroloxias","Thraupidae","Passeriformes","Aves"
"1281","Camarhynchus","Thraupidae","Passeriformes","Aves"
"1282","Platyspiza","Fringillidae","Passeriformes","Aves"
"1283","Melanospiza","Thraupidae","Passeriformes","Aves"
"1284","Tiaris","Thraupidae","Passeriformes","Aves"
"1285","Euneornis","Thraupidae","Passeriformes","Aves"
"1286","Orchesticus","Thraupidae","Passeriformes","Aves"
"1287","Loxigilla","Thraupidae","Passeriformes","Aves"
"1288","Melopyrrha","Fringillidae","Passeriformes","Aves"
"1289","Coereba","Thraupidae","Passeriformes","Aves"
"1290","Bangsia","Thraupidae","Passeriformes","Aves"
"1291","Wetmorethraupis","Thraupidae","Passeriformes","Aves"
"1292","Iridosornis","Thraupidae","Passeriformes","Aves"
"1293","Pipraeidea","Thraupidae","Passeriformes","Aves"
"1294","Stephanophorus","Thraupidae","Passeriformes","Aves"
"1295","Diuca","Thraupidae","Passeriformes","Aves"
"1296","Lophospingus","Thraupidae","Passeriformes","Aves"
"1297","Neothraupis","Thraupidae","Passeriformes","Aves"
"1298","Gubernatrix","Thraupidae","Passeriformes","Aves"
"1299","Cissopis","Thraupidae","Passeriformes","Aves"
"1300","Schistochlamys","Thraupidae","Passeriformes","Aves"
"1301","Paroaria","Thraupidae","Passeriformes","Aves"
"1302","Chlorochrysa","Thraupidae","Passeriformes","Aves"
"1303","Saltatricula","Thraupidae","Passeriformes","Aves"
"1304","Conirostrum","Thraupidae","Passeriformes","Aves"
"1305","Oreomanes","Thraupidae","Passeriformes","Aves"
"1306","Haplospiza","Thraupidae","Passeriformes","Aves"
"1307","Acanthidops","Thraupidae","Passeriformes","Aves"
"1308","Phrygilus","Thraupidae","Passeriformes","Aves"
"1309","Xenodacnis","Thraupidae","Passeriformes","Aves"
"1310","Charitospiza","Thraupidae","Passeriformes","Aves"
"1311","Idiopsar","Thraupidae","Passeriformes","Aves"
"1312","Catamenia","Thraupidae","Passeriformes","Aves"
"1313","Diglossa","Thraupidae","Passeriformes","Aves"
"1314","Sicalis","Thraupidae","Passeriformes","Aves"
"1315","Melanodera","Thraupidae","Passeriformes","Aves"
"1316","Oryzoborus","Thraupidae","Passeriformes","Aves"
"1317","Dolospingus","Thraupidae","Passeriformes","Aves"
"1318","Sporophila","Thraupidae","Passeriformes","Aves"
"1319","Dacnis","Thraupidae","Passeriformes","Aves"
"1320","Tersina","Fringillidae","Passeriformes","Aves"
"1321","Piezorhina","Thraupidae","Passeriformes","Aves"
"1322","Cyanerpes","Fringillidae","Passeriformes","Aves"
"1323","Cnemoscopus","Thraupidae","Passeriformes","Aves"
"1324","Compsospiza","Thraupidae","Passeriformes","Aves"
"1325","Hemispingus","Fringillidae","Passeriformes","Aves"
"1326","Nephelornis","Thraupidae","Passeriformes","Aves"
"1327","Poospiza","Thraupidae","Passeriformes","Aves"
"1328","Cypsnagra","Thraupidae","Passeriformes","Aves"
"1329","Donacospiza","Fringillidae","Passeriformes","Aves"
"1330","Pyrrhocoma","Thraupidae","Passeriformes","Aves"
"1331","Thlypopsis","Thraupidae","Passeriformes","Aves"
"1332","Emberizoides","Thraupidae","Passeriformes","Aves"
"1333","Embernagra","Fringillidae","Passeriformes","Aves"
"1334","Porphyrospiza","Fringillidae","Passeriformes","Aves"
"1335","Creurgops","Thraupidae","Passeriformes","Aves"
"1336","Tachyphonus","Thraupidae","Passeriformes","Aves"
"1337","Coryphospingus","Thraupidae","Passeriformes","Aves"
"1338","Lanio","Thraupidae","Passeriformes","Aves"
"1339","Rhodospingus","Thraupidae","Passeriformes","Aves"
"1340","Eucometis","Thraupidae","Passeriformes","Aves"
"1341","Trichothraupis","Thraupidae","Passeriformes","Aves"
"1342","Ramphocelus","Thraupidae","Passeriformes","Aves"
"1343","Conothraupis","Thraupidae","Passeriformes","Aves"
"1344","Volatinia","Thraupidae","Passeriformes","Aves"
"1345","Hemithraupis","Thraupidae","Passeriformes","Aves"
"1346","Heterospingus","Thraupidae","Passeriformes","Aves"
"1347","Chrysothlypis","Thraupidae","Passeriformes","Aves"
"1348","Incaspiza","Thraupidae","Passeriformes","Aves"
"1349","Chlorophanes","Thraupidae","Passeriformes","Aves"
