"","genus","family","order","class"
"2410","Triplophysa","Nemacheilidae","Cypriniformes","Actinopteri"
"2411","Barbatula","Nemacheilidae","Cypriniformes","Actinopteri"
"2412","Oxynoemacheilus","Nemacheilidae","Cypriniformes","Actinopteri"
"2413","Claea","Nemacheilidae","Cypriniformes","Actinopteri"
"2414","Lefua","Nemacheilidae","Cypriniformes","Actinopteri"
"2415","Oreonectes","Nemacheilidae","Cypriniformes","Actinopteri"
"2416","Traccatichthys","Nemacheilidae","Cypriniformes","Actinopteri"
"2417","Nemacheilus","Nemacheilidae","Cypriniformes","Actinopteri"
"2418","Yunnanilus","Nemacheilidae","Cypriniformes","Actinopteri"
"2419","Paracobitis","Nemacheilidae","Cypriniformes","Actinopteri"
"2420","Acanthocobitis","Nemacheilidae","Cypriniformes","Actinopteri"
"2421","Formosania","Balitoridae","Cypriniformes","Actinopteri"
"2422","Vanmanenia","Balitoridae","Cypriniformes","Actinopteri"
"2423","Liniparhomaloptera","Balitoridae","Cypriniformes","Actinopteri"
"2424","Pseudogastromyzon","Balitoridae","Cypriniformes","Actinopteri"
"2425","Erromyzon","Balitoridae","Cypriniformes","Actinopteri"
"2426","Beaufortia","Balitoridae","Cypriniformes","Actinopteri"
"2427","Sewellia","Balitoridae","Cypriniformes","Actinopteri"
"2428","Gastromyzon","Balitoridae","Cypriniformes","Actinopteri"
"2429","Glaniopsis","Balitoridae","Cypriniformes","Actinopteri"
"2430","Serpenticobitis","Serpenticobitidae","Cypriniformes","Actinopteri"
"2431","Hemimyzon","Balitoridae","Cypriniformes","Actinopteri"
"2432","Sinogastromyzon","Balitoridae","Cypriniformes","Actinopteri"
"2433","Lepturichthys","Balitoridae","Cypriniformes","Actinopteri"
"2434","Metahomaloptera","Balitoridae","Cypriniformes","Actinopteri"
"2435","Jinshaia","Balitoridae","Cypriniformes","Actinopteri"
"2436","Balitora","Balitoridae","Cypriniformes","Actinopteri"
"2437","Homaloptera","Balitoridae","Cypriniformes","Actinopteri"
"2438","Barbucca","Barbuccidae","Cypriniformes","Actinopteri"
"2439","Ellopostoma","Ellopostomatidae","Cypriniformes","Actinopteri"
"2440","Cobitis","Cobitidae","Cypriniformes","Actinopteri"
"2441","Iksookimia","Cobitidae","Cypriniformes","Actinopteri"
"2442","Kichulchoia","Cobitidae","Cypriniformes","Actinopteri"
"2443","Misgurnus","Cobitidae","Cypriniformes","Actinopteri"
"2444","Niwaella","Cobitidae","Cypriniformes","Actinopteri"
"2445","Paramisgurnus","Cobitidae","Cypriniformes","Actinopteri"
"2446","Koreocobitis","Cobitidae","Cypriniformes","Actinopteri"
"2447","Sabanejewia","Cobitidae","Cypriniformes","Actinopteri"
"2448","Microcobitis","Cobitidae","Cypriniformes","Actinopteri"
"2449","Canthophrys","Cobitidae","Cypriniformes","Actinopteri"
"2450","Lepidocephalus","Cobitidae","Cypriniformes","Actinopteri"
"2451","Pangio","Cobitidae","Cypriniformes","Actinopteri"
"2452","Lepidocephalichthys","Cobitidae","Cypriniformes","Actinopteri"
"2453","Acanthopsoides","Cobitidae","Cypriniformes","Actinopteri"
"2454","Kottelatlimia","Cobitidae","Cypriniformes","Actinopteri"
"2455","Acantopsis","Cobitidae","Cypriniformes","Actinopteri"
"2456","Vaillantella","Vaillantellidae","Cypriniformes","Actinopteri"
"2457","Yasuhikotakia","Cobitidae","Cypriniformes","Actinopteri"
"2458","Syncrossus","Cobitidae","Cypriniformes","Actinopteri"
"2459","Sinibotia","Cobitidae","Cypriniformes","Actinopteri"
"2460","Ambastaia","Cobitidae","Cypriniformes","Actinopteri"
"2461","Botia","Cobitidae","Cypriniformes","Actinopteri"
"2462","Chromobotia","Cobitidae","Cypriniformes","Actinopteri"
"2463","Leptobotia","Cobitidae","Cypriniformes","Actinopteri"
"2464","Parabotia","Cobitidae","Cypriniformes","Actinopteri"
"2465","Gyrinocheilus","Gyrinocheilidae","Cypriniformes","Actinopteri"
"2466","Catostomus","Catostomidae","Cypriniformes","Actinopteri"
"2467","Xyrauchen","Catostomidae","Cypriniformes","Actinopteri"
"2468","Chasmistes","Catostomidae","Cypriniformes","Actinopteri"
"2469","Deltistes","Catostomidae","Cypriniformes","Actinopteri"
"2470","Erimyzon","Catostomidae","Cypriniformes","Actinopteri"
"2471","Minytrema","Catostomidae","Cypriniformes","Actinopteri"
"2472","Moxostoma","Catostomidae","Cypriniformes","Actinopteri"
"2473","Hypentelium","Catostomidae","Cypriniformes","Actinopteri"
"2474","Thoburnia","Catostomidae","Cypriniformes","Actinopteri"
"2475","Ictiobus","Catostomidae","Cypriniformes","Actinopteri"
"2476","Carpiodes","Catostomidae","Cypriniformes","Actinopteri"
"2477","Cycleptus","Catostomidae","Cypriniformes","Actinopteri"
"2478","Myxocyprinus","Catostomidae","Cypriniformes","Actinopteri"
"2479","Synodontis","Mochokidae","Siluriformes","Actinopteri"
"2480","Mochokiella","Mochokidae","Siluriformes","Actinopteri"
"2481","Mochokus","Mochokidae","Siluriformes","Actinopteri"
"2482","Chiloglanis","Mochokidae","Siluriformes","Actinopteri"
"2483","Euchilichthys","Mochokidae","Siluriformes","Actinopteri"
"2484","Atopochilus","Mochokidae","Siluriformes","Actinopteri"
"2485","Paradoxoglanis","Malapteruridae","Siluriformes","Actinopteri"
"2486","Malapterurus","Malapteruridae","Siluriformes","Actinopteri"
"2487","Belonoglanis","Amphiliidae","Siluriformes","Actinopteri"
"2488","Phractura","Amphiliidae","Siluriformes","Actinopteri"
"2489","Amphilius","Amphiliidae","Siluriformes","Actinopteri"
"2490","Chrysichthys","Bagridae","Siluriformes","Actinopteri"
"2491","Clarotes","Bagridae","Siluriformes","Actinopteri"
"2492","Auchenoglanis","Bagridae","Siluriformes","Actinopteri"
"2493","Anaspidoglanis","Bagridae","Siluriformes","Actinopteri"
"2494","Parauchenoglanis","Bagridae","Siluriformes","Actinopteri"
"2495","Bathybagrus","Bagridae","Siluriformes","Actinopteri"
"2496","Phyllonemus","Bagridae","Siluriformes","Actinopteri"
"2497","Lophiobagrus","Bagridae","Siluriformes","Actinopteri"
"2498","Lacantunia","Lacantuniidae","Siluriformes","Actinopteri"
"2499","Heptapterus","Heptapteridae","Siluriformes","Actinopteri"
"2500","Chasmocranus","Heptapteridae","Siluriformes","Actinopteri"
"2501","Imparfinis","Heptapteridae","Siluriformes","Actinopteri"
"2502","Taunayia","Heptapteridae","Siluriformes","Actinopteri"
"2503","Rhamdiopsis","Heptapteridae","Siluriformes","Actinopteri"
"2504","Phenacorhamdia","Heptapteridae","Siluriformes","Actinopteri"
"2505","Cetopsorhamdia","Heptapteridae","Siluriformes","Actinopteri"
"2506","Pimelodella","Heptapteridae","Siluriformes","Actinopteri"
"2507","Parailia","Schilbeidae","Siluriformes","Actinopteri"
"2508","Schilbe","Schilbeidae","Siluriformes","Actinopteri"
"2509","Pareutropius","Schilbeidae","Siluriformes","Actinopteri"
"2510","Pimelodus","Pimelodidae","Siluriformes","Actinopteri"
"2511","Bergiaria","Pimelodidae","Siluriformes","Actinopteri"
"2512","Iheringichthys","Pimelodidae","Siluriformes","Actinopteri"
"2513","Parapimelodus","Pimelodidae","Siluriformes","Actinopteri"
"2514","Duopalatinus","Pimelodidae","Siluriformes","Actinopteri"
"2515","Exallodontus","Pimelodidae","Siluriformes","Actinopteri"
"2516","Phractocephalus","Pimelodidae","Siluriformes","Actinopteri"
"2517","Pimelabditus","Pimelodidae","Siluriformes","Actinopteri"
"2518","Megalonema","Pimelodidae","Siluriformes","Actinopteri"
"2519","Cheirocerus","Pimelodidae","Siluriformes","Actinopteri"
"2520","Calophysus","Pimelodidae","Siluriformes","Actinopteri"
"2521","Luciopimelodus","Pimelodidae","Siluriformes","Actinopteri"
"2522","Pinirampus","Pimelodidae","Siluriformes","Actinopteri"
"2523","Pimelodina","Pimelodidae","Siluriformes","Actinopteri"
"2524","Hypophthalmus","Pimelodidae","Siluriformes","Actinopteri"
"2525","Brachyplatystoma","Pimelodidae","Siluriformes","Actinopteri"
"2526","Platynematichthys","Pimelodidae","Siluriformes","Actinopteri"
"2527","Sorubim","Pimelodidae","Siluriformes","Actinopteri"
"2528","Pseudoplatystoma","Pimelodidae","Siluriformes","Actinopteri"
"2529","Sorubimichthys","Pimelodidae","Siluriformes","Actinopteri"
"2530","Zungaro","Pimelodidae","Siluriformes","Actinopteri"
"2531","Platysilurus","Pimelodidae","Siluriformes","Actinopteri"
"2532","Platystomatichthys","Pimelodidae","Siluriformes","Actinopteri"
"2533","Hemisorubim","Pimelodidae","Siluriformes","Actinopteri"
"2534","Leiarius","Pimelodidae","Siluriformes","Actinopteri"
"2535","Perrunichthys","Pimelodidae","Siluriformes","Actinopteri"
"2536","Steindachneridion","Pimelodidae","Siluriformes","Actinopteri"
"2537","Microglanis","Pseudopimelodidae","Siluriformes","Actinopteri"
"2538","Batrochoglanis","Pseudopimelodidae","Siluriformes","Actinopteri"
"2539","Pseudopimelodus","Pseudopimelodidae","Siluriformes","Actinopteri"
"2540","Cephalosilurus","Pseudopimelodidae","Siluriformes","Actinopteri"
"2541","Lophiosilurus","Pseudopimelodidae","Siluriformes","Actinopteri"
"2542","Phreatobius","Heptapteridae","Siluriformes","Actinopteri"
"2543","Rhamdia","Pimelodidae","Siluriformes","Actinopteri"
"2544","Acentronichthys","Heptapteridae","Siluriformes","Actinopteri"
"2545","Gladioglanis","Heptapteridae","Siluriformes","Actinopteri"
"2546","Goeldiella","Heptapteridae","Siluriformes","Actinopteri"
"2547","Nemuroglanis","Heptapteridae","Siluriformes","Actinopteri"
"2548","Conorhynchos","Pimelodidae","Siluriformes","Actinopteri"
"2549","Potamosilurus","Ariidae","Siluriformes","Actinopteri"
"2550","Cinetodus","Ariidae","Siluriformes","Actinopteri"
"2551","Brustiarius","Ariidae","Siluriformes","Actinopteri"
"2552","Neoarius","Ariidae","Siluriformes","Actinopteri"
"2553","Nemapteryx","Ariidae","Siluriformes","Actinopteri"
"2554","Amissidens","Ariidae","Siluriformes","Actinopteri"
"2555","Hexanematichthys","Ariidae","Siluriformes","Actinopteri"
"2556","Hemiarius","Ariidae","Siluriformes","Actinopteri"
"2557","Nedystoma","Ariidae","Siluriformes","Actinopteri"
"2558","Cochlefelis","Ariidae","Siluriformes","Actinopteri"
"2559","Plicofollis","Ariidae","Siluriformes","Actinopteri"
"2560","Carlarius","Ariidae","Siluriformes","Actinopteri"
"2561","Arius","Ariidae","Siluriformes","Actinopteri"
"2562","Tachysurus","Bagridae","Siluriformes","Actinopteri"
"2563","Cryptarius","Ariidae","Siluriformes","Actinopteri"
"2564","Ketengus","Ariidae","Siluriformes","Actinopteri"
"2565","Cephalocassis","Ariidae","Siluriformes","Actinopteri"
"2566","Osteogeneiosus","Ariidae","Siluriformes","Actinopteri"
"2567","Sciades","Ariidae","Siluriformes","Actinopteri"
"2568","Netuma","Ariidae","Siluriformes","Actinopteri"
"2569","Ariopsis","Ariidae","Siluriformes","Actinopteri"
"2570","Potamarius","Ariidae","Siluriformes","Actinopteri"
"2571","Notarius","Ariidae","Siluriformes","Actinopteri"
"2572","Aspistor","Ariidae","Siluriformes","Actinopteri"
"2573","Amphiarius","Ariidae","Siluriformes","Actinopteri"
"2574","Cathorops","Ariidae","Siluriformes","Actinopteri"
"2575","Bagre","Ariidae","Siluriformes","Actinopteri"
"2576","Genidens","Ariidae","Siluriformes","Actinopteri"
"2577","Occidentarius","Ariidae","Siluriformes","Actinopteri"
"2578","Galeichthys","Ariidae","Siluriformes","Actinopteri"
"2579","Gogo","Anchariidae","Siluriformes","Actinopteri"
"2580","Noturus","Ictaluridae","Siluriformes","Actinopteri"
"2581","Pylodictis","Ictaluridae","Siluriformes","Actinopteri"
"2582","Ictalurus","Ictaluridae","Siluriformes","Actinopteri"
"2583","Ameiurus","Ictaluridae","Siluriformes","Actinopteri"
"2584","Prietella","Ictaluridae","Siluriformes","Actinopteri"
"2585","Cranoglanis","Cranoglanididae","Siluriformes","Actinopteri"
"2586","Pangasius","Pangasiidae","Siluriformes","Actinopteri"
"2587","Pseudolais","Pangasiidae","Siluriformes","Actinopteri"
"2588","Helicophagus","Pangasiidae","Siluriformes","Actinopteri"
"2589","Pangasianodon","Pangasiidae","Siluriformes","Actinopteri"
"2590","Porochilus","Plotosidae","Siluriformes","Actinopteri"
"2591","Neosilurus","Plotosidae","Siluriformes","Actinopteri"
"2592","Tandanus","Plotosidae","Siluriformes","Actinopteri"
"2593","Plotosus","Plotosidae","Siluriformes","Actinopteri"
"2594","Cnidoglanis","Plotosidae","Siluriformes","Actinopteri"
"2595","Glyptothorax","Sisoridae","Siluriformes","Actinopteri"
"2596","Hara","Erethistidae","Siluriformes","Actinopteri"
"2597","Ayarnangra","Sisoridae","Siluriformes","Actinopteri"
"2598","Caelatoglanis","Erethistidae","Siluriformes","Actinopteri"
"2599","Erethistoides","Erethistidae","Siluriformes","Actinopteri"
"2600","Erethistes","Erethistidae","Siluriformes","Actinopteri"
"2601","Pseudolaguvia","Erethistidae","Siluriformes","Actinopteri"
"2602","Conta","Erethistidae","Siluriformes","Actinopteri"
"2603","Gagata","Sisoridae","Siluriformes","Actinopteri"
"2604","Nangra","Sisoridae","Siluriformes","Actinopteri"
"2605","Gogangra","Sisoridae","Siluriformes","Actinopteri"
"2606","Sisor","Sisoridae","Siluriformes","Actinopteri"
"2607","Bagarius","Sisoridae","Siluriformes","Actinopteri"
"2608","Pareuchiloglanis","Sisoridae","Siluriformes","Actinopteri"
"2609","Creteuchiloglanis","Sisoridae","Siluriformes","Actinopteri"
"2610","Pseudexostoma","Sisoridae","Siluriformes","Actinopteri"
"2611","Oreoglanis","Sisoridae","Siluriformes","Actinopteri"
"2612","Euchiloglanis","Sisoridae","Siluriformes","Actinopteri"
"2613","Exostoma","Sisoridae","Siluriformes","Actinopteri"
"2614","Glaridoglanis","Sisoridae","Siluriformes","Actinopteri"
"2615","Glyptosternon","Sisoridae","Siluriformes","Actinopteri"
"2616","Myersglanis","Sisoridae","Siluriformes","Actinopteri"
"2617","Amblyceps","Amblycipitidae","Siluriformes","Actinopteri"
"2618","Pseudecheneis","Sisoridae","Siluriformes","Actinopteri"
"2619","Liobagrus","Amblycipitidae","Siluriformes","Actinopteri"
"2620","Xiurenbagrus","Amblycipitidae","Siluriformes","Actinopteri"
"2621","Akysis","Akysidae","Siluriformes","Actinopteri"
"2622","Parakysis","Akysidae","Siluriformes","Actinopteri"
"2623","Breitensteinia","Akysidae","Siluriformes","Actinopteri"
"2624","Acrochordonichthys","Akysidae","Siluriformes","Actinopteri"
"2625","Eutropiichthys","Schilbeidae","Siluriformes","Actinopteri"
"2626","Silonia","Schilbeidae","Siluriformes","Actinopteri"
"2627","Clupisoma","Schilbeidae","Siluriformes","Actinopteri"
"2628","Pseudeutropius","Schilbeidae","Siluriformes","Actinopteri"
"2629","Laides","Schilbeidae","Siluriformes","Actinopteri"
"2630","Ailia","Schilbeidae","Siluriformes","Actinopteri"
"2631","Pseudobagrus","Bagridae","Siluriformes","Actinopteri"
"2632","Pelteobagrus","Bagridae","Siluriformes","Actinopteri"
"2633","Leiocassis","Bagridae","Siluriformes","Actinopteri"
"2634","Coreobagrus","Bagridae","Siluriformes","Actinopteri"
"2635","Nanobagrus","Bagridae","Siluriformes","Actinopteri"
"2636","Hyalobagrus","Bagridae","Siluriformes","Actinopteri"
"2637","Pseudomystus","Bagridae","Siluriformes","Actinopteri"
"2638","Bagrichthys","Bagridae","Siluriformes","Actinopteri"
"2639","Mystus","Bagridae","Siluriformes","Actinopteri"
"2640","Hemibagrus","Bagridae","Siluriformes","Actinopteri"
"2641","Bagrus","Bagridae","Siluriformes","Actinopteri"
"2642","Sperata","Bagridae","Siluriformes","Actinopteri"
"2643","Chandramara","Bagridae","Siluriformes","Actinopteri"
"2644","Batasio","Bagridae","Siluriformes","Actinopteri"
"2645","Olyra","Bagridae","Siluriformes","Actinopteri"
"2646","Horabagrus","Bagridae","Siluriformes","Actinopteri"
"2647","Kryptopterus","Siluridae","Siluriformes","Actinopteri"
"2648","Phalacronotus","Siluridae","Siluriformes","Actinopteri"
"2649","Hemisilurus","Siluridae","Siluriformes","Actinopteri"
"2650","Ceratoglanis","Siluridae","Siluriformes","Actinopteri"
"2651","Belodontichthys","Siluridae","Siluriformes","Actinopteri"
"2652","Pterocryptis","Siluridae","Siluriformes","Actinopteri"
"2653","Wallago","Siluridae","Siluriformes","Actinopteri"
"2654","Ompok","Siluridae","Siluriformes","Actinopteri"
"2655","Silurus","Siluridae","Siluriformes","Actinopteri"
"2656","Chaca","Chacidae","Siluriformes","Actinopteri"
"2657","Clarias","Clariidae","Siluriformes","Actinopteri"
"2658","Channallabes","Clariidae","Siluriformes","Actinopteri"
"2659","Gymnallabes","Clariidae","Siluriformes","Actinopteri"
"2660","Clariallabes","Clariidae","Siluriformes","Actinopteri"
"2661","Dolichallabes","Clariidae","Siluriformes","Actinopteri"
"2662","Tanganikallabes","Clariidae","Siluriformes","Actinopteri"
"2663","Platyallabes","Clariidae","Siluriformes","Actinopteri"
"2664","Bathyclarias","Clariidae","Siluriformes","Actinopteri"
"2665","Dinotopterus","Clariidae","Siluriformes","Actinopteri"
"2666","Heterobranchus","Clariidae","Siluriformes","Actinopteri"
"2667","Heteropneustes","Heteropneustidae","Siluriformes","Actinopteri"
"2668","Rita","Bagridae","Siluriformes","Actinopteri"
"2669","Hassar","Doradidae","Siluriformes","Actinopteri"
"2670","Nemadoras","Doradidae","Siluriformes","Actinopteri"
"2671","Opsodoras","Doradidae","Siluriformes","Actinopteri"
"2672","Hemidoras","Doradidae","Siluriformes","Actinopteri"
"2673","Ossancora","Doradidae","Siluriformes","Actinopteri"
"2674","Leptodoras","Doradidae","Siluriformes","Actinopteri"
"2675","Anduzedoras","Doradidae","Siluriformes","Actinopteri"
"2676","Trachydoras","Doradidae","Siluriformes","Actinopteri"
"2677","Doras","Doradidae","Siluriformes","Actinopteri"
"2678","Megalodoras","Doradidae","Siluriformes","Actinopteri"
"2679","Lithodoras","Doradidae","Siluriformes","Actinopteri"
"2680","Centrodoras","Doradidae","Siluriformes","Actinopteri"
"2681","Platydoras","Doradidae","Siluriformes","Actinopteri"
"2682","Pterodoras","Doradidae","Siluriformes","Actinopteri"
"2683","Doraops","Doradidae","Siluriformes","Actinopteri"
"2684","Agamyxis","Doradidae","Siluriformes","Actinopteri"
"2685","Centrochir","Doradidae","Siluriformes","Actinopteri"
"2686","Oxydoras","Doradidae","Siluriformes","Actinopteri"
"2687","Rhinodoras","Doradidae","Siluriformes","Actinopteri"
"2688","Orinocodoras","Doradidae","Siluriformes","Actinopteri"
"2689","Rhynchodoras","Doradidae","Siluriformes","Actinopteri"
"2690","Franciscodoras","Doradidae","Siluriformes","Actinopteri"
"2691","Kalyptodoras","Doradidae","Siluriformes","Actinopteri"
"2692","Wertheimeria","Doradidae","Siluriformes","Actinopteri"
"2693","Acanthodoras","Doradidae","Siluriformes","Actinopteri"
"2694","Ageneiosus","Auchenipteridae","Siluriformes","Actinopteri"
"2695","Trachycorystes","Auchenipteridae","Siluriformes","Actinopteri"
"2696","Liosomadoras","Auchenipteridae","Siluriformes","Actinopteri"
"2697","Auchenipterus","Auchenipteridae","Siluriformes","Actinopteri"
"2698","Pseudepapterus","Auchenipteridae","Siluriformes","Actinopteri"
"2699","Trachelyopterus","Auchenipteridae","Siluriformes","Actinopteri"
"2700","Epapterus","Auchenipteridae","Siluriformes","Actinopteri"
"2701","Amblydoras","Doradidae","Siluriformes","Actinopteri"
"2702","Scorpiodoras","Doradidae","Siluriformes","Actinopteri"
"2703","Physopyxis","Doradidae","Siluriformes","Actinopteri"
"2704","Astrodoras","Doradidae","Siluriformes","Actinopteri"
"2705","Hypodoras","Doradidae","Siluriformes","Actinopteri"
"2706","Anadoras","Doradidae","Siluriformes","Actinopteri"
"2707","Auchenipterichthys","Auchenipteridae","Siluriformes","Actinopteri"
"2708","Tatia","Auchenipteridae","Siluriformes","Actinopteri"
"2709","Glanidium","Auchenipteridae","Siluriformes","Actinopteri"
"2710","Centromochlus","Auchenipteridae","Siluriformes","Actinopteri"
"2711","Bunocephalus","Aspredinidae","Siluriformes","Actinopteri"
"2712","Amaralia","Amblycipitidae","Siluriformes","Actinopteri"
"2713","Pterobunocephalus","Aspredinidae","Siluriformes","Actinopteri"
"2714","Platystacus","Aspredinidae","Siluriformes","Actinopteri"
"2715","Aspredo","Aspredinidae","Siluriformes","Actinopteri"
"2716","Pseudobunocephalus","Aspredinidae","Siluriformes","Actinopteri"
"2717","Micromyzon","Aspredinidae","Siluriformes","Actinopteri"
"2718","Hoplomyzon","Aspredinidae","Siluriformes","Actinopteri"
"2719","Cetopsis","Cetopsidae","Siluriformes","Actinopteri"
"2720","Cetopsidium","Cetopsidae","Siluriformes","Actinopteri"
"2721","Helogenes","Cetopsidae","Siluriformes","Actinopteri"
"2722","Olivaichthys","Diplomystidae","Siluriformes","Actinopteri"
"2723","Diplomystes","Diplomystidae","Siluriformes","Actinopteri"
"2724","Isbrueckerichthys","Loricariidae","Siluriformes","Actinopteri"
"2725","Neoplecostomus","Loricariidae","Siluriformes","Actinopteri"
"2726","Pareiorhaphis","Loricariidae","Siluriformes","Actinopteri"
"2727","Kronichthys","Loricariidae","Siluriformes","Actinopteri"
"2728","Pareiorhina","Loricariidae","Siluriformes","Actinopteri"
"2729","Pseudotocinclus","Loricariidae","Siluriformes","Actinopteri"
"2730","Epactionotus","Loricariidae","Siluriformes","Actinopteri"
"2731","Eurycheilichthys","Loricariidae","Siluriformes","Actinopteri"
"2732","Hisonotus","Loricariidae","Siluriformes","Actinopteri"
"2733","Pseudotothyris","Loricariidae","Siluriformes","Actinopteri"
"2734","Microlepidogaster","Loricariidae","Siluriformes","Actinopteri"
"2735","Parotocinclus","Loricariidae","Siluriformes","Actinopteri"
"2736","Otothyris","Loricariidae","Siluriformes","Actinopteri"
"2737","Schizolecis","Loricariidae","Siluriformes","Actinopteri"
"2738","Corumbataia","Loricariidae","Siluriformes","Actinopteri"
"2739","Gymnotocinclus","Loricariidae","Siluriformes","Actinopteri"
"2740","Otocinclus","Loricariidae","Siluriformes","Actinopteri"
"2741","Macrotocinclus","Loricariidae","Siluriformes","Actinopteri"
"2742","Oxyropsis","Loricariidae","Siluriformes","Actinopteri"
"2743","Hypoptopoma","Loricariidae","Siluriformes","Actinopteri"
"2744","Acestridium","Loricariidae","Siluriformes","Actinopteri"
"2745","Hypostomus","Loricariidae","Siluriformes","Actinopteri"
"2746","Hemiancistrus","Loricariidae","Siluriformes","Actinopteri"
"2747","Pterygoplichthys","Loricariidae","Siluriformes","Actinopteri"
"2748","Squaliforma","Loricariidae","Siluriformes","Actinopteri"
"2749","Aphanotorulus","Loricariidae","Siluriformes","Actinopteri"
"2750","Parancistrus","Loricariidae","Siluriformes","Actinopteri"
"2751","Peckoltia","Loricariidae","Siluriformes","Actinopteri"
"2752","Panaqolus","Loricariidae","Siluriformes","Actinopteri"
"2753","Hypancistrus","Loricariidae","Siluriformes","Actinopteri"
"2754","Panaque","Loricariidae","Siluriformes","Actinopteri"
"2755","Leporacanthicus","Loricariidae","Siluriformes","Actinopteri"
"2756","Pseudacanthicus","Loricariidae","Siluriformes","Actinopteri"
"2757","Megalancistrus","Loricariidae","Siluriformes","Actinopteri"
"2758","Acanthicus","Loricariidae","Siluriformes","Actinopteri"
"2759","Chaetostoma","Loricariidae","Siluriformes","Actinopteri"
"2760","Corymbophanes","Loricariidae","Siluriformes","Actinopteri"
"2761","Ancistrus","Loricariidae","Siluriformes","Actinopteri"
"2762","Pseudolithoxus","Loricariidae","Siluriformes","Actinopteri"
"2763","Lasiancistrus","Loricariidae","Siluriformes","Actinopteri"
"2764","Dekeyseria","Loricariidae","Siluriformes","Actinopteri"
"2765","Pseudancistrus","Loricariidae","Siluriformes","Actinopteri"
"2766","Rineloricaria","Loricariidae","Siluriformes","Actinopteri"
"2767","Ixinandria","Loricariidae","Siluriformes","Actinopteri"
"2768","Loricariichthys","Loricariidae","Siluriformes","Actinopteri"
"2769","Spatuloricaria","Loricariidae","Siluriformes","Actinopteri"
"2770","Loricaria","Loricariidae","Siluriformes","Actinopteri"
"2771","Crossoloricaria","Loricariidae","Siluriformes","Actinopteri"
"2772","Dasyloricaria","Loricariidae","Siluriformes","Actinopteri"
"2773","Fonchiiloricaria","Loricariidae","Siluriformes","Actinopteri"
"2774","Farlowella","Loricariidae","Siluriformes","Actinopteri"
"2775","Sturisoma","Loricariidae","Siluriformes","Actinopteri"
"2776","Pseudohemiodon","Loricariidae","Siluriformes","Actinopteri"
"2777","Apistoloricaria","Loricariidae","Siluriformes","Actinopteri"
"2778","Proloricaria","Loricariidae","Siluriformes","Actinopteri"
"2779","Harttia","Loricariidae","Siluriformes","Actinopteri"
"2780","Cteniloricaria","Loricariidae","Siluriformes","Actinopteri"
"2781","Harttiella","Loricariidae","Siluriformes","Actinopteri"
"2782","Lamontichthys","Loricariidae","Siluriformes","Actinopteri"
"2783","Sturisomatichthys","Loricariidae","Siluriformes","Actinopteri"
"2784","Rhinelepis","Loricariidae","Siluriformes","Actinopteri"
"2785","Hemipsilichthys","Loricariidae","Siluriformes","Actinopteri"
"2786","Delturus","Loricariidae","Siluriformes","Actinopteri"
"2787","Scoloplax","Scoloplacidae","Siluriformes","Actinopteri"
"2788","Corydoras","Callichthyidae","Siluriformes","Actinopteri"
"2789","Aspidoras","Callichthyidae","Siluriformes","Actinopteri"
"2790","Scleromystax","Callichthyidae","Siluriformes","Actinopteri"
"2791","Lepthoplosternum","Callichthyidae","Siluriformes","Actinopteri"
"2792","Megalechis","Callichthyidae","Siluriformes","Actinopteri"
"2793","Callichthys","Callichthyidae","Siluriformes","Actinopteri"
"2794","Hoplosternum","Callichthyidae","Siluriformes","Actinopteri"
"2795","Dianema","Callichthyidae","Siluriformes","Actinopteri"
"2796","Acanthopoma","Trichomycteridae","Siluriformes","Actinopteri"
"2797","Pareiodon","Trichomycteridae","Siluriformes","Actinopteri"
"2798","Pseudostegophilus","Trichomycteridae","Siluriformes","Actinopteri"
"2799","Henonemus","Trichomycteridae","Siluriformes","Actinopteri"
"2800","Apomatoceros","Trichomycteridae","Siluriformes","Actinopteri"
"2801","Ochmacanthus","Trichomycteridae","Siluriformes","Actinopteri"
"2802","Megalocentor","Trichomycteridae","Siluriformes","Actinopteri"
"2803","Homodiaetus","Trichomycteridae","Siluriformes","Actinopteri"
"2804","Haemomaster","Trichomycteridae","Siluriformes","Actinopteri"
"2805","Vandellia","Trichomycteridae","Siluriformes","Actinopteri"
"2806","Paravandellia","Trichomycteridae","Siluriformes","Actinopteri"
"2807","Listrura","Trichomycteridae","Siluriformes","Actinopteri"
"2808","Hatcheria","Trichomycteridae","Siluriformes","Actinopteri"
"2809","Trichomycterus","Trichomycteridae","Siluriformes","Actinopteri"
"2810","Bullockia","Trichomycteridae","Siluriformes","Actinopteri"
"2811","Typhlobelus","Trichomycteridae","Siluriformes","Actinopteri"
"2812","Sarcoglanis","Trichomycteridae","Siluriformes","Actinopteri"
"2813","Nematogenys","Nematogenyidae","Siluriformes","Actinopteri"
"2814","Compsura","Characidae","Characiformes","Actinopteri"
"2815","Serrapinnus","Characidae","Characiformes","Actinopteri"
"2816","Odontostilbe","Characidae","Characiformes","Actinopteri"
"2817","Acinocheirodon","Characidae","Characiformes","Actinopteri"
"2818","Kolpotocheirodon","Characidae","Characiformes","Actinopteri"
"2819","Macropsobrycon","Characidae","Characiformes","Actinopteri"
"2820","Aphyocheirodon","Characidae","Characiformes","Actinopteri"
"2821","Cheirodon","Characidae","Characiformes","Actinopteri"
"2822","Heterocheirodon","Characidae","Characiformes","Actinopteri"
"2823","Saccoderma","Characidae","Characiformes","Actinopteri"
